Date;TLT 20Y;DOW JONES COMPOSITE
2005-02-25;70.818;3423.2
2005-02-28;70.056;3408.09
2005-03-01;69.815;3427.49
2005-03-02;69.727;3423.44
2005-03-03;69.684;3431.79
2005-03-04;70.434;3481.04
2005-03-07;70.722;3495.44
2005-03-08;70.048;3485.77
2005-03-09;68.904;3446.91
2005-03-10;69.328;3453.69
2005-03-11;68.819;3440.07
2005-03-14;69.233;3463.65
2005-03-15;68.796;3440.44
2005-03-16;69.218;3401.86
2005-03-17;69.441;3412.4
2005-03-18;69.003;3404.45
2005-03-21;68.812;3393.22
2005-03-22;68.227;3365.84
2005-03-23;68.554;3351.54
2005-03-24;68.695;3362.77
2005-03-28;68.275;3369.51
2005-03-29;68.678;3329.49
2005-03-30;69.019;3377.32
2005-03-31;69.515;3373.19
2005-04-01;69.492;3353.0
2005-04-04;69.476;3363.08
2005-04-05;69.304;3377.31
2005-04-06;69.54;3377.35
2005-04-07;68.982;3394.31
2005-04-08;69.225;3341.36
2005-04-11;69.593;3351.06
2005-04-12;70.242;3376.99
2005-04-13;70.072;3329.11
2005-04-14;69.963;3272.87
2005-04-15;70.886;3213.48
2005-04-18;70.833;3221.01
2005-04-19;71.517;3250.99
2005-04-20;71.341;3211.74
2005-04-21;70.592;3285.32
2005-04-22;71.187;3258.62
2005-04-25;71.394;3286.61
2005-04-26;71.287;3246.63
2005-04-27;71.534;3262.79
2005-04-28;72.064;3231.47
2005-04-29;71.941;3270.3
2005-05-02;71.665;3298.53
2005-05-03;71.859;3285.84
2005-05-04;71.232;3322.54
2005-05-05;71.394;3312.07
2005-05-06;70.864;3311.21
2005-05-09;70.932;3329.9
2005-05-10;71.439;3292.12
2005-05-11;71.657;3307.44
2005-05-12;71.941;3257.21
2005-05-13;72.219;3224.83
2005-05-16;72.136;3264.27
2005-05-17;72.337;3296.93
2005-05-18;72.816;3344.95
2005-05-19;72.633;3357.87
2005-05-20;72.713;3355.07
2005-05-23;73.288;3361.72
2005-05-24;73.481;3360.55
2005-05-25;72.977;3342.51
2005-05-26;72.953;3366.74
2005-05-27;73.027;3367.4
2005-05-31;73.928;3349.2
2005-06-01;74.566;3378.14
2005-06-02;74.736;3382.66
2005-06-03;74.13;3363.54
2005-06-06;74.514;3365.63
2005-06-07;75.105;3364.76
2005-06-08;74.746;3344.49
2005-06-09;74.69;3347.92
2005-06-10;73.848;3351.64
2005-06-13;73.402;3356.24
2005-06-14;72.922;3359.17
2005-06-15;73.052;3363.31
2005-06-16;73.418;3374.14
2005-06-17;73.411;3396.95
2005-06-20;73.288;3391.53
2005-06-21;73.824;3389.24
2005-06-22;74.718;3393.35
2005-06-23;74.64;3340.12
2005-06-24;75.014;3302.66
2005-06-27;75.215;3300.41
2005-06-28;74.704;3348.78
2005-06-29;74.591;3351.38
2005-06-30;75.253;3330.93
2005-07-01;74.087;3348.42
2005-07-05;73.387;3366.27
2005-07-06;73.794;3332.43
2005-07-07;73.946;3343.67
2005-07-08;73.646;3393.47
2005-07-11;73.646;3421.41
2005-07-12;73.232;3417.38
2005-07-13;73.122;3428.7
2005-07-14;72.937;3445.74
2005-07-15;73.13;3443.43
2005-07-18;72.587;3428.12
2005-07-19;72.841;3443.95
2005-07-20;73.239;3490.89
2005-07-21;72.24;3469.31
2005-07-22;72.802;3481.68
2005-07-25;72.543;3458.25
2005-07-26;72.653;3458.62
2005-07-27;72.543;3476.55
2005-07-28;73.185;3508.91
2005-07-29;72.463;3494.19
2005-08-01;71.923;3484.17
2005-08-02;71.69;3515.79
2005-08-03;72.044;3519.84
2005-08-04;71.891;3491.07
2005-08-05;71.334;3459.91
2005-08-08;71.201;3440.32
2005-08-09;71.466;3464.48
2005-08-10;71.386;3464.07
2005-08-11;71.883;3491.07
2005-08-12;72.62;3471.23
2005-08-15;72.431;3482.47
2005-08-16;72.937;3436.72
2005-08-17;72.454;3446.4
2005-08-18;72.991;3444.95
2005-08-19;72.985;3453.78
2005-08-22;72.905;3461.59
2005-08-23;73.239;3440.9
2005-08-24;73.314;3425.84
2005-08-25;73.538;3445.74
2005-08-26;73.513;3425.2
2005-08-29;73.613;3446.38
2005-08-30;74.079;3429.04
2005-08-31;74.704;3457.21
2005-09-01;73.992;3468.54
2005-09-02;74.055;3457.67
2005-09-06;73.528;3500.85
2005-09-07;72.841;3507.81
2005-09-08;72.922;3484.08
2005-09-09;73.154;3499.47
2005-09-12;72.649;3506.09
2005-09-13;73.027;3470.43
2005-09-14;72.746;3465.55
2005-09-15;72.149;3479.67
2005-09-16;71.672;3512.34
2005-09-19;71.829;3488.89
2005-09-20;72.018;3469.6
2005-09-21;72.682;3447.62
2005-09-22;72.62;3451.66
2005-09-23;72.071;3456.37
2005-09-26;71.744;3465.29
2005-09-27;71.844;3471.05
2005-09-28;72.328;3493.38
2005-09-29;72.001;3531.19
2005-09-30;71.752;3538.87
2005-10-03;70.909;3542.87
2005-10-04;71.15;3500.52
2005-10-05;71.457;3433.08
2005-10-06;71.187;3423.56
2005-10-07;71.472;3442.64
2005-10-10;71.422;3415.56
2005-10-11;71.279;3428.48
2005-10-12;70.584;3389.64
2005-10-13;70.328;3357.09
2005-10-14;70.219;3391.77
2005-10-17;70.204;3415.38
2005-10-18;70.286;3373.66
2005-10-19;70.315;3407.57
2005-10-20;70.498;3360.93
2005-10-21;71.156;3361.84
2005-10-24;70.601;3437.59
2005-10-25;69.993;3440.05
2005-10-26;69.476;3424.12
2005-10-27;69.735;3379.15
2005-10-28;69.74;3442.57
2005-10-31;69.868;3479.18
2005-11-01;69.476;3460.16
2005-11-02;69.154;3500.09
2005-11-03;68.686;3522.98
2005-11-04;68.575;3510.83
2005-11-07;68.812;3535.23
2005-11-08;69.476;3521.28
2005-11-09;68.764;3538.59
2005-11-10;69.602;3554.99
2005-11-11;69.644;3564.2
2005-11-14;69.121;3558.9
2005-11-15;69.571;3545.61
2005-11-16;70.307;3548.98
2005-11-17;70.474;3590.78
2005-11-18;70.152;3612.25
2005-11-21;70.359;3627.46
2005-11-22;70.451;3643.67
2005-11-23;70.181;3655.98
2005-11-25;70.434;3663.5
2005-11-28;70.789;3636.96
2005-11-29;70.119;3642.01
2005-11-30;70.04;3618.02
2005-12-01;69.628;3653.1
2005-12-02;69.651;3641.74
2005-12-05;69.343;3622.95
2005-12-06;70.048;3637.75
2005-12-07;69.785;3619.65
2005-12-08;70.235;3613.88
2005-12-09;69.684;3629.37
2005-12-12;69.55;3620.58
2005-12-13;69.808;3637.91
2005-12-14;70.519;3662.62
2005-12-15;70.352;3672.93
2005-12-16;70.584;3670.9
2005-12-19;70.658;3644.42
2005-12-20;70.57;3640.1
2005-12-21;70.442;3662.86
2005-12-22;71.002;3691.4
2005-12-23;71.439;3696.5
2005-12-27;72.027;3660.58
2005-12-28;71.525;3662.04
2005-12-29;71.681;3664.45
2005-12-30;71.517;3638.06
2006-01-03;71.422;3675.02
2006-01-04;71.598;3695.49
2006-01-05;71.509;3685.58
2006-01-06;71.378;3699.92
2006-01-09;71.422;3711.52
2006-01-10;70.849;3706.93
2006-01-11;70.736;3704.02
2006-01-12;71.211;3677.23
2006-01-13;71.62;3682.09
2006-01-17;71.941;3666.06
2006-01-18;71.916;3669.76
2006-01-19;71.706;3710.37
2006-01-20;71.891;3649.35
2006-01-23;71.867;3658.43
2006-01-24;71.517;3696.61
2006-01-25;70.743;3674.6
2006-01-26;70.434;3702.01
2006-01-27;70.434;3720.73
2006-01-30;70.366;3728.03
2006-01-31;70.562;3726.48
2006-02-01;70.072;3728.56
2006-02-02;70.204;3689.46
2006-02-03;70.706;3669.86
2006-02-06;70.84;3682.37
2006-02-07;70.505;3651.62
2006-02-08;70.343;3680.58
2006-02-09;70.667;3694.51
2006-02-10;70.277;3705.82
2006-02-13;70.286;3692.78
2006-02-14;70.032;3744.09
2006-02-15;70.204;3759.21
2006-02-16;70.219;3766.45
2006-02-17;70.782;3768.76
2006-02-21;70.667;3761.6
2006-02-22;71.15;3790.23
2006-02-23;70.964;3770.4
2006-02-24;70.856;3773.57
2006-02-27;70.743;3801.81
2006-02-28;71.092;3764.6
2006-03-01;70.412;3794.42
2006-03-02;69.923;3780.54
2006-03-03;69.515;3788.13
2006-03-06;68.913;3746.75
2006-03-07;68.958;3737.08
2006-03-08;68.937;3738.67
2006-03-09;68.958;3727.31
2006-03-10;68.702;3759.43
2006-03-13;68.647;3760.43
2006-03-14;69.107;3792.8
2006-03-15;68.731;3832.73
2006-03-16;69.356;3833.84
2006-03-17;69.146;3837.29
2006-03-20;69.26;3834.77
2006-03-21;68.897;3813.04
2006-03-22;69.042;3845.43
2006-03-23;68.825;3810.49
2006-03-24;69.336;3811.61
2006-03-27;69.074;3809.09
2006-03-28;68.429;3782.45
2006-03-29;68.104;3808.32
2006-03-30;67.632;3783.99
2006-03-31;67.607;3776.51
2006-04-03;67.368;3800.09
2006-04-04;67.303;3834.57
2006-04-05;67.391;3860.18
2006-04-06;66.879;3846.99
2006-04-07;66.231;3807.9
2006-04-10;66.355;3808.46
2006-04-11;66.585;3779.53
2006-04-12;66.178;3790.1
2006-04-13;65.714;3791.17
2006-04-17;65.956;3764.74
2006-04-18;66.067;3845.1
2006-04-19;65.666;3856.05
2006-04-20;65.612;3866.38
2006-04-21;65.991;3870.82
2006-04-24;66.258;3881.74
2006-04-25;65.47;3858.21
2006-04-26;65.366;3859.35
2006-04-27;65.45;3863.48
2006-04-28;65.495;3860.35
2006-05-01;64.746;3851.78
2006-05-02;64.92;3897.57
2006-05-03;64.778;3898.49
2006-05-04;64.672;3950.02
2006-05-05;65.062;4002.62
2006-05-08;65.095;3997.86
2006-05-09;65.062;4014.61
2006-05-10;65.175;4018.04
2006-05-11;64.858;3973.17
2006-05-12;64.321;3917.73
2006-05-15;64.574;3929.6
2006-05-16;65.062;3911.71
2006-05-17;64.654;3827.82
2006-05-18;65.531;3804.31
2006-05-19;65.706;3812.92
2006-05-22;65.849;3822.05
2006-05-23;65.811;3797.31
2006-05-24;65.84;3798.95
2006-05-25;65.578;3834.37
2006-05-26;65.531;3861.98
2006-05-30;65.501;3798.27
2006-05-31;65.111;3846.59
2006-06-01;65.142;3892.22
2006-06-02;65.982;3903.55
2006-06-05;65.902;3823.74
2006-06-06;66.213;3811.53
2006-06-07;66.231;3783.57
2006-06-08;66.363;3784.37
2006-06-09;66.709;3777.79
2006-06-12;66.765;3739.17
2006-06-13;66.813;3709.42
2006-06-14;66.139;3730.25
2006-06-15;65.759;3821.87
2006-06-16;65.612;3821.3
2006-06-19;65.518;3791.14
2006-06-20;65.411;3805.17
2006-06-21;65.426;3860.54
2006-06-22;65.053;3839.21
2006-06-23;64.92;3847.9
2006-06-26;64.796;3860.16
2006-06-27;65.111;3819.23
2006-06-28;64.769;3838.31
2006-06-29;64.989;3925.31
2006-06-30;65.62;3931.59
2006-07-03;65.303;3965.29
2006-07-05;64.778;3933.06
2006-07-06;65.175;3931.35
2006-07-07;65.594;3903.36
2006-07-10;65.658;3914.6
2006-07-11;65.873;3923.97
2006-07-12;65.891;3878.82
2006-07-13;66.139;3814.23
2006-07-14;66.178;3779.8
2006-07-17;66.282;3777.45
2006-07-18;65.714;3796.62
2006-07-19;66.338;3867.7
2006-07-20;66.528;3799.73
2006-07-21;66.407;3781.85
2006-07-24;66.371;3849.86
2006-07-25;66.171;3839.18
2006-07-26;66.414;3808.72
2006-07-27;66.315;3785.83
2006-07-28;66.694;3839.87
2006-07-31;66.771;3822.27
2006-08-01;66.506;3797.62
2006-08-02;66.758;3818.18
2006-08-03;66.771;3850.34
2006-08-04;67.179;3831.28
2006-08-07;67.219;3803.77
2006-08-08;67.066;3794.28
2006-08-09;66.852;3744.67
2006-08-10;66.749;3766.83
2006-08-11;66.462;3739.13
2006-08-14;66.346;3749.61
2006-08-15;66.9;3810.92
2006-08-16;67.354;3855.98
2006-08-17;67.33;3849.86
2006-08-18;67.528;3863.37
2006-08-21;67.767;3834.24
2006-08-22;67.789;3841.01
2006-08-23;67.819;3817.11
2006-08-24;67.947;3810.06
2006-08-25;68.048;3809.92
2006-08-28;68.109;3840.77
2006-08-29;68.202;3842.67
2006-08-30;68.385;3830.4
2006-08-31;68.545;3843.65
2006-09-01;68.299;3862.33
2006-09-05;67.906;3855.71
2006-09-06;67.774;3818.51
2006-09-07;67.906;3804.61
2006-09-08;67.962;3805.6
2006-09-11;67.898;3811.09
2006-09-12;68.242;3858.61
2006-09-13;68.275;3891.37
2006-09-14;68.118;3875.08
2006-09-15;68.063;3873.9
2006-09-18;68.017;3878.92
2006-09-19;68.717;3871.85
2006-09-20;68.819;3882.2
2006-09-21;69.448;3848.68
2006-09-22;69.74;3838.64
2006-09-25;70.286;3865.2
2006-09-26;69.984;3912.08
2006-09-27;69.755;3932.34
2006-09-28;69.669;3929.67
2006-09-29;69.564;3911.22
2006-10-02;69.492;3908.41
2006-10-03;69.399;3928.85
2006-10-04;69.906;3979.14
2006-10-05;69.414;3997.68
2006-10-06;68.695;3971.85
2006-10-09;68.88;3975.76
2006-10-10;68.343;4000.28
2006-10-11;68.155;3985.85
2006-10-12;68.172;4018.67
2006-10-13;67.827;4024.99
2006-10-16;68.134;4050.12
2006-10-17;68.187;4028.71
2006-10-18;68.333;4030.49
2006-10-19;68.202;4057.07
2006-10-20;68.134;4068.23
2006-10-23;67.861;4083.42
2006-10-24;67.861;4097.73
2006-10-25;68.4;4119.43
2006-10-26;68.84;4122.33
2006-10-27;69.161;4093.96
2006-10-30;69.356;4103.27
2006-10-31;69.89;4088.01
2006-11-01;70.007;4074.2
2006-11-02;69.727;4058.06
2006-11-03;68.812;4037.01
2006-11-06;69.098;4074.09
2006-11-07;69.414;4087.39
2006-11-08;69.676;4100.16
2006-11-09;69.628;4076.95
2006-11-10;69.93;4097.25
2006-11-13;69.914;4110.98
2006-11-14;70.19;4124.08
2006-11-15;69.923;4143.99
2006-11-16;69.602;4168.77
2006-11-17;70;4166.39
2006-11-20;70.111;4156.56
2006-11-21;70.286;4163.02
2006-11-22;70.397;4169.77
2006-11-24;70.519;4156.87
2006-11-27;70.782;4108.81
2006-11-28;70.932;4106.31
2006-11-29;70.766;4126.64
2006-11-30;71.232;4125.49
2006-12-01;71.15;4118.91
2006-12-04;71.272;4149.79
2006-12-05;70.932;4172.73
2006-12-06;70.797;4152.31
2006-12-07;70.743;4144.41
2006-12-08;70.227;4137.45
2006-12-11;70.527;4149.27
2006-12-12;70.684;4134.08
2006-12-13;70.048;4131.22
2006-12-14;69.793;4168.6
2006-12-15;69.83;4162.87
2006-12-18;69.851;4144.21
2006-12-19;69.761;4149.08
2006-12-20;69.755;4129.37
2006-12-21;70.104;4108.97
2006-12-22;69.564;4085.45
2006-12-26;69.778;4108.98
2006-12-27;69.026;4142.12
2006-12-28;68.872;4136.72
2006-12-29;68.819;4120.96
2007-01-03;69.32;4149.12
2007-01-04;69.735;4152.25
2007-01-05;69.432;4107.52
2007-01-08;69.55;4113.85
2007-01-09;69.55;4117.25
2007-01-10;69.243;4124.96
2007-01-11;68.833;4149.5
2007-01-12;68.516;4168.81
2007-01-16;68.639;4202.74
2007-01-17;68.451;4189.66
2007-01-18;68.663;4189.54
2007-01-19;68.476;4202.83
2007-01-22;68.639;4174.45
2007-01-23;68.187;4191.6
2007-01-24;68.179;4211.43
2007-01-25;67.694;4168.83
2007-01-26;67.64;4156.96
2007-01-29;67.487;4170.45
2007-01-30;67.567;4186.85
2007-01-31;68.134;4239.6
2007-02-01;67.774;4276.83
2007-02-02;67.861;4282.21
2007-02-05;67.955;4280.14
2007-02-06;68.333;4287.85
2007-02-07;68.53;4292.62
2007-02-08;68.582;4285.49
2007-02-09;68.194;4269.18
2007-02-12;68.041;4268.81
2007-02-13;67.892;4309.27
2007-02-14;68.537;4355.77
2007-02-15;68.74;4350.96
2007-02-16;68.982;4352.89
2007-02-20;69.138;4371.18
2007-02-21;69.019;4367.75
2007-02-22;68.647;4358.5
2007-02-23;69.138;4359.22
2007-02-26;69.593;4347.14
2007-02-27;70.474;4205.81
2007-02-28;70.161;4213.74
2007-03-01;69.838;4208.77
2007-03-02;70.196;4156.93
2007-03-05;70.315;4120.37
2007-03-06;70.104;4169.66
2007-03-07;70.373;4173.85
2007-03-08;70.315;4194.27
2007-03-09;69.571;4200.46
2007-03-12;69.844;4223.02
2007-03-13;70.268;4135.21
2007-03-14;69.946;4146.77
2007-03-15;69.938;4171.74
2007-03-16;69.923;4164.56
2007-03-19;69.778;4197.83
2007-03-20;69.815;4233.39
2007-03-21;69.844;4283.91
2007-03-22;69.298;4286.56
2007-03-23;69.098;4316.2
2007-03-26;69.184;4302.89
2007-03-27;69.066;4273.62
2007-03-28;68.93;4241.5
2007-03-29;68.833;4255.35
2007-03-30;68.702;4252.52
2007-04-02;68.56;4277.58
2007-04-03;68.476;4321.31
2007-04-04;68.545;4318.24
2007-04-05;68.292;4334
2007-04-09;67.835;4367.06
2007-04-10;68.041;4366.85
2007-04-11;67.996;4341.62
2007-04-12;68.008;4371.41
2007-04-13;67.795;4374.47
2007-04-16;68.172;4415.41
2007-04-17;68.554;4425.6
2007-04-18;68.897;4454.12
2007-04-19;68.78;4452
2007-04-20;68.599;4497.16
2007-04-23;68.849;4484.5
2007-04-24;69.107;4487.37
2007-04-25;68.864;4547.95
2007-04-26;68.37;4524.95
2007-04-27;68.358;4507.14
2007-04-30;69.066;4464.85
2007-05-01;68.864;4485.77
2007-05-02;68.825;4517.35
2007-05-03;68.669;4537.27
2007-05-04;68.949;4547.18
2007-05-07;69.138;4561.93
2007-05-08;68.982;4570.79
2007-05-09;68.709;4581.37
2007-05-10;68.872;4518.29
2007-05-11;68.632;4556.27
2007-05-14;68.451;4549.83
2007-05-15;68.429;4561.04
2007-05-16;68.385;4608.99
2007-05-17;68.104;4602.43
2007-05-18;67.653;4619.39
2007-05-21;67.852;4618.66
2007-05-22;67.504;4612.81
2007-05-23;67.31;4600.16
2007-05-24;67.368;4542.1
2007-05-25;67.219;4554.31
2007-05-29;67.211;4578.81
2007-05-30;67.346;4612.16
2007-05-31;67.226;4630.75
2007-06-01;66.609;4641.66
2007-06-04;66.908;4631.31
2007-06-05;66.491;4593.12
2007-06-06;66.462;4534.31
2007-06-07;65.269;4437.27
2007-06-08;65.217;4493.29
2007-06-11;65.028;4492.79
2007-06-12;64.088;4432.16
2007-06-13;64.85;4504.62
2007-06-14;64.687;4540.62
2007-06-15;65.125;4575.14
2007-06-18;64.997;4549.66
2007-06-19;65.603;4552.93
2007-06-20;65.075;4498.06
2007-06-21;64.761;4526.93
2007-06-22;65.184;4468.52
2007-06-25;65.54;4477.62
2007-06-26;65.555;4460.85
2007-06-27;65.62;4505.52
2007-06-28;65.603;4505.89
2007-06-29;66.282;4497.85
2007-07-02;66.379;4553.89
2007-07-03;65.971;4577.22
2007-07-05;65.231;4568.68
2007-07-06;64.968;4580.04
2007-07-09;65.201;4601.81
2007-07-10;66.307;4544.43
2007-07-11;65.62;4585.95
2007-07-12;65.398;4660.33
2007-07-13;65.57;4685.1
2007-07-16;66.204;4679.43
2007-07-17;66.059;4687.23
2007-07-18;66.315;4695.7
2007-07-19;66.299;4731.1
2007-07-20;66.892;4666.46
2007-07-23;66.789;4688.52
2007-07-24;67.033;4590.64
2007-07-25;67.17;4594.52
2007-07-26;67.731;4481.77
2007-07-27;67.924;4414.39
2007-07-30;67.731;4451.41
2007-07-31;68.219;4411.85
2007-08-01;67.802;4459.5
2007-08-02;67.979;4490.49
2007-08-03;68.429;4359.31
2007-08-06;67.933;4461.77
2007-08-07;67.874;4497.66
2007-08-08;67.051;4548.83
2007-08-09;67.145;4431.1
2007-08-10;66.986;4420.1
2007-08-13;67.188;4437.35
2007-08-14;67.362;4338.77
2007-08-15;67.123;4255.77
2007-08-16;67.811;4245.39
2007-08-17;67.543;4333.74
2007-08-20;67.584;4365.91
2007-08-21;67.906;4358.18
2007-08-22;67.795;4418.31
2007-08-23;68.034;4400.16
2007-08-24;68.37;4444.12
2007-08-27;68.723;4391.47
2007-08-28;68.84;4298.6
2007-08-29;68.655;4387.58
2007-08-30;69.116;4356.66
2007-08-31;69.168;4404.16
2007-09-04;68.922;4447.2
2007-09-05;69.47;4388.97
2007-09-06;69.298;4409.6
2007-09-07;70.277;4325.6
2007-09-10;70.818;4319.93
2007-09-11;70.766;4381.31
2007-09-12;70.498;4370.79
2007-09-13;69.868;4413.2
2007-09-14;69.969;4419.31
2007-09-17;70.307;4394.41
2007-09-18;69.778;4518.35
2007-09-19;69.13;4535.64
2007-09-20;67.819;4491.6
2007-09-21;68.4;4508.87
2007-09-24;68.591;4484.37
2007-09-25;68.358;4497.22
2007-09-26;68.414;4527.18
2007-09-27;68.889;4530.5
2007-09-28;69.042;4510.85
2007-10-01;69.168;4575.48
2007-10-02;69.385;4571.31
2007-10-03;69.184;4537.24
2007-10-04;69.448;4544.73
2007-10-05;68.702;4607.62
2007-10-08;68.647;4585.08
2007-10-09;68.56;4631.85
2007-10-10;68.599;4594.39
2007-10-11;68.53;4575.79
2007-10-12;68.194;4604.87
2007-10-15;68.211;4563.25
2007-10-16;68.234;4534.14
2007-10-17;68.982;4541.77
2007-10-18;69.364;4546.25
2007-10-19;70.397;4435.56
2007-10-22;70.406;4460.87
2007-10-23;70.315;4505.41
2007-10-24;70.833;4498.2
2007-10-25;70.592;4497.75
2007-10-26;70.427;4544.35
2007-10-29;70.706;4555.6
2007-10-30;70.667;4542.47
2007-10-31;70.025;4598.62
2007-11-01;70.625;4481.43
2007-11-02;70.849;4498.58
2007-11-05;70.818;4490.47
2007-11-06;70.474;4519.93
2007-11-07;70.601;4395.41
2007-11-08;70.474;4418.31
2007-11-09;71.075;4351.83
2007-11-12;71.334;4324.66
2007-11-13;71.067;4411.35
2007-11-14;71.15;4388.41
2007-11-15;71.814;4359.7
2007-11-16;71.916;4354.6
2007-11-19;72.381;4291
2007-11-20;72.306;4303.77
2007-11-21;72.72;4241.98
2007-11-23;72.944;4298.64
2007-11-26;74.378;4234.7
2007-11-27;73.676;4298.64
2007-11-28;73.178;4408.27
2007-11-29;73.808;4396.66
2007-11-30;73.447;4436.33
2007-12-03;73.741;4425.46
2007-12-04;73.733;4422.37
2007-12-05;72.85;4486.58
2007-12-06;72.212;4542.64
2007-12-07;71.4;4570.56
2007-12-10;70.972;4597.77
2007-12-11;72.367;4480.27
2007-12-12;71.62;4489.93
2007-12-13;70.84;4513.81
2007-12-14;70.512;4448.31
2007-12-17;71.15;4399.25
2007-12-18;71.605;4428.83
2007-12-19;72.556;4396.02
2007-12-20;72.397;4402.08
2007-12-21;71.341;4458.83
2007-12-24;71.002;4492.52
2007-12-26;70.382;4482.87
2007-12-27;70.864;4424.06
2007-12-28;71.971;4434.2
2007-12-31;72.414;4394.04
2008-01-02;73.447;4317.89
2008-01-03;73.35;4310.5
2008-01-04;73.367;4230.79
2008-01-07;73.684;4267.79
2008-01-08;73.597;4185.33
2008-01-09;73.741;4224.98
2008-01-10;72.737;4270.95
2008-01-11;73.314;4199.02
2008-01-14;73.579;4257.58
2008-01-15;74.401;4183.1
2008-01-16;73.871;4171.45
2008-01-17;74.826;4055.52
2008-01-18;74.311;4043.32
2008-01-22;75.105;3989.64
2008-01-23;74.936;4150.35
2008-01-24;73.434;4149.48
2008-01-25;74.673;4107.91
2008-01-28;74.384;4162.41
2008-01-29;73.882;4196.48
2008-01-30;73.402;4199.18
2008-01-31;73.92;4290.68
2008-02-01;74.112;4334.43
2008-02-04;73.35;4309.24
2008-02-05;73.905;4200.46
2008-02-06;73.684;4192.54
2008-02-07;72.095;4216.85
2008-02-08;72.922;4188.98
2008-02-11;73.225;4214.85
2008-02-12;72.788;4240.81
2008-02-13;72.018;4284.56
2008-02-14;70.956;4227.16
2008-02-15;71.503;4224.2
2008-02-19;70.782;4219.47
2008-02-20;71.272;4246.14
2008-02-21;72.027;4194.73
2008-02-22;71.614;4218.56
2008-02-25;70.879;4277.79
2008-02-26;70.903;4321.75
2008-02-27;70.964;4287.46
2008-02-28;72.226;4242.06
2008-02-29;73.334;4129.04
2008-03-03;72.875;4146.64
2008-03-04;72.165;4158.97
2008-03-05;71.302;4182.93
2008-03-06;71.681;4090.4
2008-03-07;71.776;4052.31
2008-03-10;72.832;3994.2
2008-03-11;72.212;4143.56
2008-03-12;73.605;4103.79
2008-03-13;73.027;4125.21
2008-03-14;73.928;4064.6
2008-03-17;74.499;4058.29
2008-03-18;74.215;4209.66
2008-03-19;75.442;4103.47
2008-03-20;75.626;4189.6
2008-03-24;74.168;4261.5
2008-03-25;74.474;4268.18
2008-03-26;74.168;4226.96
2008-03-27;73.646;4200.29
2008-03-28;74.356;4171.41
2008-03-31;74.628;4196.93
2008-04-01;73.099;4339.97
2008-04-02;73.256;4337.74
2008-04-03;73.418;4345.41
2008-04-04;74.087;4341.41
2008-04-07;73.699;4345.43
2008-04-08;73.441;4339.58
2008-04-09;74.207;4282.89
2008-04-10;73.954;4307
2008-04-11;74.45;4251.37
2008-04-14;74.015;4253.49
2008-04-15;73.099;4284.12
2008-04-16;72.381;4397.43
2008-04-17;72.256;4372.89
2008-04-18;72.197;4445.98
2008-04-21;72.486;4422.85
2008-04-22;72.728;4379.66
2008-04-23;72.493;4389.25
2008-04-24;71.875;4428.85
2008-04-25;71.457;4457.14
2008-04-28;71.672;4464.93
2008-04-29;71.948;4465.23
2008-04-30;72.463;4451.22
2008-05-01;72.205;4543.16
2008-05-02;71.293;4551.96
2008-05-05;71.293;4518.29
2008-05-06;70.782;4548.58
2008-05-07;71.083;4454.64
2008-05-08;71.722;4472.22
2008-05-09;71.987;4443.27
2008-05-12;71.875;4491.18
2008-05-13;71.092;4486.85
2008-05-14;71.128;4520.68
2008-05-15;71.768;4549.6
2008-05-16;71.472;4544.58
2008-05-19;71.567;4569.16
2008-05-20;71.941;4527.7
2008-05-21;71.957;4457.37
2008-05-22;71.109;4464.54
2008-05-23;71.415;4394.99
2008-05-27;70.932;4443.83
2008-05-28;70.307;4468.72
2008-05-29;69.801;4509.54
2008-05-30;70.26;4514.43
2008-06-02;70.277;4465.16
2008-06-03;70.782;4438.33
2008-06-04;70.152;4453.66
2008-06-05;69.735;4528.24
2008-06-06;70.633;4373.33
2008-06-09;70.633;4417.35
2008-06-10;70.173;4410.6
2008-06-11;70.007;4301.49
2008-06-12;69.312;4322.91
2008-06-13;69.161;4384.54
2008-06-16;69.176;4379.56
2008-06-17;69.32;4347.56
2008-06-18;69.898;4325.74
2008-06-19;69.484;4386.49
2008-06-20;69.89;4308.58
2008-06-23;70.04;4289.77
2008-06-24;70.498;4255.73
2008-06-25;70.536;4274.31
2008-06-26;71.01;4146.93
2008-06-27;71.844;4127
2008-06-30;71.859;4161.96
2008-07-01;71.43;4146.77
2008-07-02;71.808;4055.71
2008-07-03;71.65;4069.51
2008-07-07;71.979;4054.62
2008-07-08;72.446;4147.79
2008-07-09;72.763;4084.01
2008-07-10;72.755;4106.23
2008-07-11;71.722;4068.26
2008-07-14;72.351;4037.3
2008-07-15;72.328;3995.82
2008-07-16;71.018;4093.92
2008-07-17;70.658;4131.83
2008-07-18;70.389;4154.66
2008-07-21;70.667;4145.41
2008-07-22;70.315;4221.02
2008-07-23;70.173;4200.83
2008-07-24;70.856;4095.83
2008-07-25;70.152;4096.83
2008-07-28;70.856;4034.59
2008-07-29;70.57;4143.58
2008-07-30;70.641;4185.64
2008-07-31;71.341;4138.04
2008-08-01;71.239;4069.79
2008-08-04;71.075;4040.06
2008-08-05;70.545;4172
2008-08-06;70.26;4166.43
2008-08-07;71.4;4096.45
2008-08-08;71.598;4214
2008-08-11;70.909;4223.83
2008-08-12;71.574;4150.95
2008-08-13;71.326;4138.18
2008-08-14;71.785;4164.83
